Tx gene_symbol
Tx19 DGKH
Tx19 FAR2
Tx19 ANKDD1A
Tx19 FHDC1
Tx19 ANO8
Tx19 NGF
Tx19 TLE3
Tx19 HAS2
Tx19 KCNT2
Tx19 CSGALNACT2
Tx19 CAST
Tx19 FGF2
Tx19 GNAL
Tx19 VAT1L
Tx19 GNG12
Tx19 PPP2CB
Tx19 FRMD5
Tx19 ZDHHC18
Tx19 BAZ1A
Tx19 CCDC126
Tx19 RELL1
Tx19 NEDD9
Tx19 COQ8B
Tx19 KCNK10
Tx19 SUSD6
Tx19 PFKFB3
Tx19 STK3
Tx19 MAP3K14
Tx19 ST6GAL1
Tx19 IGSF9B
Tx19 SHMT1
Tx19 RPGR
Tx19 BCL6
Tx19 ITPKB
Tx19 RGMA
Tx19 TNFRSF10B
Tx19 TMCC3
Tx19 SEMA4B
Tx19 TTC38
Tx2 LGR5
Tx2 KCTD16
Tx2 FGF12
Tx2 MAML2
Tx2 PPP2R2B
Tx2 TRIM2
Tx2 PID1
Tx2 RGS7BP
Tx2 ZNF521
Tx2 PPFIBP1
Tx2 MAP3K1
Tx2 FARP2
Tx2 SULF2
Tx2 ZSCAN5A
Tx2 PAK3
Tx2 GRIK4
Tx2 XKR4
Tx2 CYP20A1
Tx2 EYA3
Tx2 MTOR
Tx2 ARSB
Tx2 SLC25A16
Tx2 CFDP1
Tx2 DLGAP4
Tx2 CELF1
Tx2 GATAD2B
Tx2 GFOD1
Tx2 FIG4
Tx2 ZNF532
Tx2 LYRM4
Tx2 SH3RF1
Tx2 LDAH
Tx2 MVB12B
Tx2 SH3BGRL2
Tx2 LRRC28
Tx2 OXR1
Tx2 TMEM117
Tx2 GTDC1
Tx2 KSR2
Tx2 RHBDL3
Tx2 SNX29
Tx2 MTMR7
Tx2 SMAD3
Tx2 ZNF423
Tx2 CTNNA2
Tx2 KCNIP4
Tx2 CELF2
Tx2 TMEM132C
Tx2 ADARB2
Tx2 SLC24A4
Tx2 AGMO
Tx2 ACACB
Tx2 NPL
Tx2 KCNQ3
Tx2 PLD5
Tx2 KCNN3
Tx2 PACRG
Tx2 ITPR1
Tx2 C11orf74
Tx2 CDH18
Tx2 MYT1L
Tx2 HRASLS
Tx2 KY
Tx2 PCSK2
Tx2 BORCS5
Tx2 IFT122
Tx2 NCK2
Tx2 ADSS
Tx2 RPE
Tx2 GATAD1
Tx2 RRAGD
Tx2 STK35
Tx2 ABLIM1
Tx2 CALN1
Tx2 PFKP
Tx2 TNFRSF19
Tx2 TNS1
Tx2 CAB39L
Tx2 PRUNE2
Tx2 LGI1
Tx2 MYOM1
Tx2 PSEN1
Tx2 SASH1
Tx2 PCDH19
Tx2 GALK2
Tx2 MEIS1
Tx2 SCLT1
Tx2 SLC38A6
Tx2 SLC4A10
Tx2 KLHL13
Tx2 FAM13A
Tx2 FIGN
Tx2 CWC27
Tx2 MCTP1
Tx2 UNC5C
Tx2 CNTN1
Tx2 NPHP1
Tx2 TIMMDC1
Tx2 KIN
Tx2 ZNF493
Tx2 FAM204A
Tx2 ZNF507
Tx2 ZC3H18
Tx2 PGGT1B
Tx2 ORC5
Tx2 PLGLB1
Tx2 ALDH7A1
Tx2 GNPDA2
Tx2 NUB1
Tx2 CCDC59
Tx2 RPS6KA6
Tx2 GNAI1
Tx2 HIC2
Tx2 TDRKH
Tx2 ACSS2
Tx2 C11orf80
Tx2 BCL2L2-PABPN1
Tx2 ATP8B2
Tx2 ALK
Tx2 CDK19
Tx2 NEK11
Tx2 UBA5
Tx2 TBC1D12
Tx2 C2CD3
Tx2 TBC1D19
Tx2 WDR60
Tx2 URB1
Tx2 IARS
Tx2 TRUB1
Tx2 USP7
Tx2 TMEM181
Tx2 GAD1
Tx2 KANSL1
Tx2 SSFA2
Tx2 TTC27
Tx2 FGGY
Tx2 ZDHHC11B
Tx2 JADE2
Tx2 RNF213
Tx2 CCDC136
Tx2 LIMD1
Tx2 SLC36A1
Tx2 HERC5
Tx2 DRP2
Tx2 ZBED3
Tx2 PTPN14
Tx2 ANKRD29
Tx2 COL4A4
Tx2 COL4A3
Tx2 FAT3
Tx2 SLC35F3
Tx2 EPB41L3
Tx2 RBFOX1
Tx2 GRIP1
Tx2 CCSER1
Tx2 LTBP1
Tx2 ADAMTS6
Tx2 B3GALT5
Tx2 DLEU7
Tx2 STK33
Tx2 CNTN6
Tx2 FRMPD1
Tx2 CDH22
Tx2 CNTNAP1
Tx2 AVIL
Tx2 SFMBT2
Tx2 C2CD2
Tx2 FAM162B
Tx2 HRK
Tx2 SORL1
Tx2 CDKL3
Tx2 ZNF83
Tx2 TSPAN11
Tx2 ALKBH5
Tx2 SHC4
Tx2 ITGB5
Tx2 BEGAIN
Tx2 TMEM178A
Tx2 ITGB3BP
Tx2 CAP2
Tx2 ABHD3
Tx2 TNFSF13B
Tx2 CORO2B
Tx2 CACNB4
Tx2 NOS1
Tx2 NHS
Tx2 ADAM32
Tx2 ABHD13
Tx2 PRR5L
Tx2 NMNAT3
Tx2 TAF4
Tx2 TBC1D8B
Tx2 MCF2
Tx2 CCDC148
Tx2 FRMD3
Tx2 TTC26
Tx2 HOMER2
Tx2 RNF123
Tx2 NME5
Tx2 FBXO17
Tx2 TMEM120B
Tx2 XYLB
Tx2 EFR3B
Tx2 PABPC1L
Tx2 KIF3B
Tx2 RTN4RL1
Tx2 GTF2IRD2
Tx2 SRRM3
Tx2 FAM174B
Tx2 C9orf147
Tx2 SNORC
Tx2 CLHC1
Tx2 SMPD3
Tx2 C14orf132
Tx2 ZNF329
Tx2 OTULIN
Tx2 CERK
Tx2 DZANK1
Tx2 DPP9
Tx2 WDR25
Tx2 ACOT7
Tx2 AP3B2
Tx2 SNRPN
Tx2 NWD2
Tx2 RGN
Tx2 CPQ
Tx2 GPI
Tx2 MAN1C1
Tx2 SYN3
Tx2 C22orf34
Tx2 GPRIN3
Tx2 KLHL1
Tx2 LDB2
Tx2 NELL1
Tx2 SPON1
Tx2 LRRC3B
Tx2 GPC6
Tx2 AFF2
Tx2 KCNH5
Tx2 NRGN
Tx2 VSNL1
Tx2 IFI6
Tx2 HERC6
Tx2 SCML1
Tx2 RBM3
Tx2 TMEM154
Tx2 TTC16
Tx2 VAV3
Tx2 EFCAB6
Tx2 RHOJ
Tx2 FREM2
Tx2 GALNTL6
Tx2 CENPP
Tx2 GPR158
Tx2 FAM107B
Tx2 PTPN5
Tx2 SLC4A8
Tx2 VPS37B
Tx2 SLC25A33
Tx2 ZNF26
Tx2 PCOLCE2
Tx2 SERAC1
Tx2 SLC16A14
Tx2 LRRC29
Tx2 ZNF786
Tx2 PGPEP1
Tx2 NSUN4
Tx2 PIGL
Tx2 TOP3A
Tx2 PRMT7
Tx2 L2HGDH
Tx2 METTL2B
Tx2 SULT1A1
Tx2 CCDC122
Tx2 ZCCHC10
Tx2 SNRPA1
Tx2 UBE2Q2L
Tx2 PCTP
Tx2 MMS22L
Tx2 TMEM220
Tx2 SLC13A3
Tx2 CCDC102B
Tx2 SUMF1
Tx2 MFSD8
Tx2 TMX4
Tx2 CYB5D2
Tx2 CATSPERE
Tx2 SPC25
Tx2 TMEM67
Tx2 PIGB
Tx2 IPP
Tx2 CCDC191
Tx2 CASP3
Tx2 CFAP69
Tx2 METAP1
Tx2 FBXW2
Tx2 RPRD1B
Tx2 MCM3AP
Tx2 ATL2
Tx2 USP12
Tx2 ZNF274
Tx2 RRAS2
Tx2 ZNF75D
Tx2 ANKMY1
Tx2 BDH1
Tx2 KIAA1328
Tx2 DPH6
Tx2 EPM2A
Tx2 ARL10
Tx2 NSF
Tx2 SSX2IP
Tx2 PPARGC1B
Tx2 HEATR3
Tx2 ASPHD1
Tx2 UNC5D
Tx2 SPSB1
Tx2 LZIC
Tx2 ZBTB11
Tx2 DLAT
Tx2 DDX55
Tx2 DNAJB12
Tx2 TGOLN2
Tx2 CRK
Tx2 HARS
Tx2 ZNF211
Tx2 UNC45A
Tx2 CBWD1
Tx2 CTNNAL1
Tx2 NKIRAS1
Tx2 OSBPL2
Tx2 PSMD5
Tx2 MEF2D
Tx2 AP3D1
Tx2 SLC38A10
Tx2 GGA3
Tx2 ACAD9
Tx2 MTMR4
Tx2 BLMH
Tx2 POLDIP3
Tx2 ZNF331
Tx2 NUDT4
Tx2 MRPS9
Tx2 PCNP
Tx2 CTTN
Tx2 ELP2
Tx2 POLH
Tx2 CPSF3
Tx2 NDC1
Tx2 GDF11
Tx2 ZNF3
Tx2 RMND1
Tx2 MECR
Tx2 ZDHHC6
Tx2 RNF8
Tx2 TUBD1
Tx2 UTP4
Tx2 GMEB1
Tx2 LYPLA1
Tx2 DNMBP
Tx2 ZDHHC15
Tx2 SPIN3
Tx2 PIK3R4
Tx2 TRMT11
Tx2 NUP155
Tx2 TOPBP1
Tx2 LEO1
Tx2 NUDT6
Tx2 CEP57L1
Tx2 SUCLA2
Tx2 EXOSC1
Tx2 TOR1B
Tx2 MTERF2
Tx2 DGKA
Tx2 QRICH2
Tx2 DFFA
Tx2 SUGP1
Tx2 KLC4
Tx2 CPT1C
Tx2 PPM1F
Tx2 DTX1
Tx2 MCTS1
Tx2 DHRS4L2
Tx2 HAGH
Tx2 IQCK
Tx2 CRISPLD1
Tx2 EFCAB7
Tx2 CXXC5
Tx2 FAM133B
Tx2 PRPSAP1
Tx2 IPPK
Tx2 TOR1AIP1
Tx2 DCAF12
Tx2 ARL6IP6
Tx2 MKRN3
Tx2 GPALPP1
Tx2 VCAN
Tx2 SREK1
Tx2 ACVR2A
Tx2 MTSS1L
Tx2 TGFA
Tx2 CYP7B1
Tx2 SEZ6L
Tx2 LGMN
Tx2 PTDSS1
Tx2 MAGT1
Tx2 ZNF333
Tx2 TTC21A
Tx2 FGD1
Tx2 TECPR1
Tx2 GLMN
Tx2 EIF4E
Tx2 ESCO1
Tx2 TMEM170B
Tx2 CNOT9
Tx2 NOL10
Tx2 CASP8AP2
Tx2 CREBL2
Tx2 ACOX1
Tx2 ACO1
Tx2 XXYLT1
Tx2 HACD2
Tx2 HERPUD2
Tx2 VSTM4
Tx2 SLC12A8
Tx2 TMEM268
Tx2 MOV10
Tx2 SIRT5
Tx2 LINS1
Tx2 RNLS
Tx2 SNX19
Tx2 CYP4V2
Tx2 KCNN2
Tx2 SPICE1
Tx2 CFAP44
Tx2 ARHGAP6
Tx2 FGF13
Tx2 CPM
Tx2 FAM160A1
Tx2 ARL17A
Tx2 MGST2
Tx2 NR1H3
Tx2 C2orf80
Tx2 DNAJC12
Tx2 FKRP
Tx2 CNOT11
Tx2 MPP2
Tx2 PILRA
Tx2 TTC5
Tx2 LYN
Tx2 SHROOM2
Tx2 FAM114A2
Tx2 ABCC10
Tx2 SEPT3
Tx2 NHSL1
Tx2 TIPIN
Tx2 POU2F2
Tx2 NOC3L
Tx2 PPTC7
Tx2 ZNF778
Tx2 RPGRIP1L
Tx2 WDR78
Tx2 ALDH1L2
Tx2 EED
Tx2 ASNS
Tx21 CLSTN3
Tx21 NAP1L2
Tx21 GABRA1
Tx21 PNMA2
Tx21 SNAP25
Tx21 GABRG2
Tx21 SNCB
Tx21 ACTN1
Tx21 RAB3C
Tx21 MARCKS
Tx21 AKAP12
Tx21 PNMA8A
Tx21 C1QTNF4
Tx21 ELAVL4
Tx21 EEF1A2
Tx21 SNX10
Tx21 RAB6B
Tx21 ATCAY
Tx21 NGEF
Tx21 THY1
Tx21 NSG2
Tx21 SULT4A1
Tx21 OLFM1
Tx21 ENC1
Tx21 TCEAL5
Tx21 GNG3
Tx21 TMEM130
Tx21 SYT4
Tx21 NEFL
Tx21 SPARCL1
Tx21 GAP43
Tx21 STMN2
Tx21 VSNL1
Tx21 BASP1
Tx21 NRGN
Tx21 CALY
Tx21 TUBA4A
Tx21 TUBB2A
Tx21 MLLT11
Tx21 YWHAH
Tx21 TAGLN3
Tx21 SCG3
Tx21 TCEAL2
Tx13 RAB3A
Tx13 PCP4
Tx13 GPRASP2
Tx13 SNX21
Tx13 GDA
Tx13 NRSN2
Tx13 RNF128
Tx13 RASGEF1B
Tx13 SLC26A3
Tx13 LINGO1
Tx13 ARHGAP6
Tx13 ATF7IP2
Tx13 COL23A1
Tx13 RPL26L1
Tx13 ABT1
Tx13 REEP2
Tx13 MLST8
Tx13 COCH
Tx13 FAM50B
Tx13 RPS26
Tx13 DPM3
Tx13 SLC35F1
Tx13 RNF150
Tx13 COL25A1
Tx13 CFTR
Tx13 IFI6
Tx13 DDAH1
Tx13 ADCY1
Tx13 RPH3A
Tx13 ADAM11
Tx13 YJEFN3
Tx13 MT-ND4
Tx13 PDE3B
Tx13 DRC3
Tx13 ESR2
Tx13 CR1L
Tx13 IQSEC2
Tx13 FLT3
Tx13 LLGL1
Tx13 CCDC88C
Tx13 PIP5K1B
Tx13 FABP3
Tx13 TTC9B
Tx13 CADM3
Tx13 SLC17A7
Tx13 PHYHIP
Tx13 C4orf45
Tx13 RARRES1
Tx13 ADGRG2
Tx13 FAM196A
Tx13 SPATA1
Tx13 NMUR2
Tx13 CEMIP
Tx13 MYH11
Tx13 NEURL1
Tx13 SLC26A5
Tx13 ACSM3
Tx13 DOCK2
Tx13 MASP2
Tx13 HEPN1
Tx13 MUSK
Tx13 SPDYE3
Tx13 SPINT2
Tx13 GLRA2
Tx13 ENO4
Tx13 ANGPT2
Tx13 FILIP1L
Tx13 ANKUB1
Tx13 HIST1H4C
Tx13 EFCAB13
Tx13 CDH12
Tx13 TRAF3IP2
Tx13 GLRX
Tx13 RAPGEFL1
Tx13 AP3B2
Tx13 NUF2
Tx13 IL3RA
Tx13 FILIP1
Tx13 NEB
Tx13 TCF7
Tx13 FAM184B
Tx13 SYCP2
Tx13 HEATR4
Tx13 NFE2L3
Tx13 CRLF3
Tx13 PIGH
Tx13 LRRTM3
Tx13 NOC4L
Tx13 SLC35A2
Tx13 PPP1R16A
Tx13 CYB5A
Tx13 ZNF599
Tx13 SPIN2B
Tx13 POP4
Tx13 PGLS
Tx13 NDUFAF8
Tx13 RNF7
Tx13 NT5C
Tx13 A1BG
Tx13 MYL6B
Tx13 RANBP1
Tx13 PSMC4
Tx13 HRAS
Tx13 TMEM134
Tx13 ZFAND2B
Tx13 SRPRA
Tx13 ORMDL1
Tx13 POLR2C
Tx13 SLC39A7
Tx13 COPS8
Tx13 BCS1L
Tx13 C6orf47
Tx13 PYM1
Tx13 PRCD
Tx13 EFNA1
Tx13 DNAH17
Tx13 SMIM5
Tx13 ATP6V1E1
Tx13 TMEM14A
Tx13 DNAJC4
Tx13 PCYT2
Tx13 BCKDK
Tx13 SLC25A14
Tx13 BLOC1S2
Tx13 FARSA
Tx13 GLA
Tx13 HYOU1
Tx13 MANBAL
Tx13 SFTPC
Tx13 APOE
Tx13 TMEM132A
Tx13 SNN
Tx13 TUBA1B
Tx13 CHCHD10
Tx13 PCSK1N
Tx13 MAP7D2
Tx13 SCN2B
Tx13 CARD14
Tx13 TRMT10C
Tx13 FAM32A
Tx13 ZNF22
Tx13 C11orf71
Tx13 RNASEH2C
Tx13 DDX18
Tx13 SIPA1
Tx13 CENPB
Tx13 HDDC2
Tx13 LIN7B
Tx13 IFIT1
Tx13 THAP1
Tx13 SEZ6L2
Tx13 DNAJC12
Tx13 ARL5A
Tx13 NOSIP
Tx13 RP9
Tx13 PEG10
Tx13 SPOUT1
Tx13 GTF3A
Tx13 B4GALT3
Tx13 SLC25A38
Tx13 VCL
Tx13 ALDH1L2
Tx13 ZNF880
Tx13 ROM1
Tx13 GEMIN6
Tx13 MOSPD3
Tx13 CRAT
Tx13 C20orf27
Tx13 REC8
Tx13 NAB2
Tx13 PCDHB4
Tx13 DXO
Tx13 CORO1B
Tx13 IFRD2
Tx13 PAXX
Tx13 MRM2
Tx13 TRMT6
Tx13 MRPL18
Tx13 MRPL47
Tx13 NDUFAF4
Tx13 MRPS33
Tx13 TMEM19
Tx13 UBL7
Tx13 ATG101
Tx13 C19orf24
Tx13 POLE4
Tx13 LSM7
Tx13 TSEN34
Tx13 PDCL3
Tx13 ZNF585B
Tx13 BRD3OS
Tx13 ZNF749
Tx13 ZDHHC15
Tx13 SIRT6
Tx13 HIST3H2A
Tx13 TMEM70
Tx13 RPL22L1
Tx14 ADAM15
Tx14 CERCAM
Tx14 CA14
Tx14 FAAP100
Tx14 CARNS1
Tx14 LGI4
Tx14 G6PD
Tx14 POLRMT
Tx14 APBB3
Tx14 SH3GLB2
Tx14 ARFGAP1
Tx14 SCAMP5
Tx14 SGTA
Tx14 RUNDC3A
Tx14 IL11RA
Tx14 PLPPR2
Tx14 MIS18BP1
Tx14 CHODL
Tx14 ADAP2
Tx14 DNAJC15
Tx14 PNCK
Tx14 IFT27
Tx14 FAM160A2
Tx14 DYNC2LI1
Tx14 HES6
Tx14 APC2
Tx14 SLC43A2
Tx14 PDE2A
Tx14 GSE1
Tx14 SNRPN
Tx14 RBMS1
Tx14 CUBN
Tx14 COLEC12
Tx14 PNKP
Tx14 NAA40
Tx14 BCAR3
Tx14 FKBP14
Tx14 USP6NL
Tx14 TLE2
Tx14 TAGLN
Tx14 GNA14
Tx14 TUBB2B
Tx14 PDIA2
Tx14 TRIM36
Tx14 TNFRSF21
Tx14 CFAP54
Tx14 TENM3
Tx14 GRIN2A
Tx14 GRID2
Tx14 UGDH
Tx14 ST3GAL4
Tx14 MGAT3
Tx14 ADORA1
Tx14 CAMKK2
Tx14 LDLRAD4
Tx14 ZNF362
Tx14 MYO15B
Tx14 PHLDB1
Tx14 CAVIN4
Tx14 KIF3B
Tx14 MOBP
Tx14 NUDT19
Tx14 TTLL9
Tx14 DNAH6
Tx14 TXNDC15
Tx14 ST5
Tx14 WDHD1
Tx14 DMGDH
Tx14 SNX32
Tx14 C12orf60
Tx14 SMYD2
Tx14 COL28A1
Tx14 ZNF100
Tx14 CACNA1C
Tx14 RAB27A
Tx14 COLQ
Tx14 CCDC180
Tx14 KATNAL2
Tx14 CDKL2
Tx14 ARHGAP22
Tx14 SLC25A13
Tx14 PPP2R2C
Tx14 SH3PXD2A
Tx14 C14orf132
Tx14 ALK
Tx14 GPR137B
Tx14 LRRTM2
Tx14 NOL3
Tx14 ELOVL7
Tx14 GAS7
Tx14 TTC7A
Tx14 SIDT2
Tx14 TSPAN15
Tx14 HIP1R
Tx14 RIN2
Tx14 ASPHD1
Tx14 ZNRF2
Tx14 NEURL1B
Tx14 ADCY3
Tx14 SMARCD2
Tx14 TEF
Tx14 PLXND1
Tx14 PHACTR1
Tx14 LLGL2
Tx14 TMEM98
Tx14 BVES
Tx14 TIAM1
Tx14 MAST4
Tx14 ERC2
Tx14 SH3RF1
Tx14 CYBRD1
Tx14 TCF7L2
Tx14 ZNF160
Tx14 PKIG
Tx14 RAB11FIP4
Tx14 KYAT1
Tx14 WDR5
Tx14 PCGF3
Tx14 LRIG1
Tx14 RAB40B
Tx14 SLC35D2
Tx14 COL18A1
Tx14 C2CD2
Tx14 RASGEF1C
Tx14 RNF152
Tx14 RASGRF1
Tx14 SMAD9
Tx14 ACTN2
Tx14 RASGRF2
Tx14 SLC25A29
Tx14 STAT2
Tx14 TRAK1
Tx14 FGD4
Tx14 PDE9A
Tx14 SGSM1
Tx14 DTNA
Tx14 RGS7
Tx14 CAMK2A
Tx14 ARSI
Tx14 POU2AF1
Tx14 CCDC13
Tx14 FRRS1L
Tx14 PLCH2
Tx14 GALNT15
Tx14 KEL
Tx14 PARD3B
Tx14 RGS11
Tx14 DCLK2
Tx14 CCDC148
Tx14 INTU
Tx14 LDB3
Tx14 SLC13A3
Tx14 MRPS22
Tx14 IZUMO4
Tx14 TTLL3
Tx14 CLTCL1
Tx14 TTC12
Tx14 CES4A
Tx14 TTC23
Tx14 SYT14
Tx14 HEPH
Tx14 NRXN3
Tx14 PRKAA2
Tx14 SLC9B1
Tx14 UNC79
Tx14 ADAM19
Tx14 IPCEF1
Tx14 ERMAP
Tx14 AOAH
Tx14 RYR2
Tx14 PLEKHA2
Tx14 RFC2
Tx14 GGT1
Tx14 PDE10A
Tx14 AVEN
Tx14 CR1
Tx14 NSUN2
Tx14 ARHGEF3
Tx14 AMZ1
Tx14 FN3K
Tx14 LIMD1
Tx14 PSD2
Tx14 GTF2IRD1
Tx14 MVP
Tx14 RELT
Tx4 CAV2
Tx4 MET
Tx4 HMSD
Tx4 TMC8
Tx4 KCNN3
Tx4 GNB5
Tx4 PSMB9
Tx4 IER2
Tx4 STARD4
Tx4 SQLE
Tx4 PPP4R4
Tx4 ISG20
Tx4 KCNQ3
Tx4 KIF19
Tx4 SAMHD1
Tx4 PTPRM
Tx4 ST8SIA5
Tx4 NLRC5
Tx4 PARP9
Tx4 BCL6
Tx4 PLPP4
Tx4 STAT3
Tx4 ALDH3A2
Tx4 SEMA4B
Tx4 TMEM140
Tx4 MCF2L
Tx4 FAM135B
Tx4 FTCD
Tx4 HTR4
Tx4 SRPRB
Tx4 MIDN
Tx4 SCN1B
Tx4 NR4A2
Tx4 SMOX
Tx4 C1orf174
Tx4 ANP32E
Tx4 PARP2
Tx4 FAM221A
Tx4 SEMA4G
Tx4 MSN
Tx4 USP53
Tx4 KCTD9
Tx4 MRI1
Tx4 FAM114A2
Tx4 DBR1
Tx4 PML
Tx4 ZNF317
Tx4 ASB3
Tx4 SESN3
Tx4 CEBPZ
Tx4 NUDT9
Tx4 TIMM21
Tx4 PAQR3
Tx4 LRIF1
Tx4 ZNF470
Tx4 ZNF155
Tx4 CBWD6
Tx4 CBWD1
Tx4 CBWD2
Tx4 TCEANC
Tx4 PGPEP1
Tx4 EPB41
Tx4 TOP1MT
Tx4 SRGAP2B
Tx4 CDK11A
Tx4 CDK11B
Tx4 SMARCD3
Tx4 TTYH3
Tx4 NPTXR
Tx4 PLXNA1
Tx4 AP1G2
Tx4 SDK2
Tx4 CGN
Tx4 PQLC1
Tx4 INF2
Tx4 DNAJB2
Tx4 KIAA1324
Tx4 RXRA
Tx4 HIC2
Tx4 RILPL2
Tx4 EPHX2
Tx4 CANT1
Tx4 C7orf61
Tx4 ZNF415
Tx4 ANKHD1-EIF4EBP3
Tx4 PTCH2
Tx4 GPR75-ASB3
Tx4 CAPS
Tx4 NBPF9
Tx4 ACER2
Tx4 GFPT2
Tx4 FGF2
Tx4 ADAMTS2
Tx4 RORB
Tx4 TPM1
Tx4 ADARB2
Tx4 ETFBKMT
Tx4 ZNF850
Tx4 MMACHC
Tx4 RPS6KL1
Tx4 ELP6
Tx4 COQ3
Tx4 WDR55
Tx4 POLR1C
Tx4 WDR12
Tx4 ATAD5
Tx4 BBOF1
Tx4 TMEM43
Tx4 TRMO
Tx4 AIMP2
Tx4 NUDT13
Tx4 SPRTN
Tx4 TMEM223
Tx4 ZNF677
Tx4 FAM200A
Tx4 RBM4B
Tx4 COIL
Tx4 SMIM10L1
Tx4 COMMD2
Tx4 ZNF32
Tx4 ZNF224
Tx4 GATC
Tx4 EXOSC6
Tx4 REXO2
Tx4 MYDGF
Tx4 PES1
Tx4 MIEF1
Tx4 BCL7B
Tx4 CYB5R1
Tx4 SHARPIN
Tx4 BTBD6
Tx4 FIGNL1
Tx4 TAF10
Tx4 MYADM
Tx4 MIS18A
Tx4 TAF6
Tx4 CYB561A3
Tx4 TRABD
Tx4 CENPT
Tx4 C18orf21
Tx4 NUDT22
Tx4 ZNF205
Tx4 ZNF879
Tx4 PGBD4
Tx4 SETMAR
Tx4 SPTY2D1OS
Tx4 MTIF2
Tx4 ZNF570
Tx4 SLC7A6
Tx4 ARV1
Tx4 ZNF567
Tx4 MRPS11
Tx4 RNF166
Tx4 WRAP53
Tx4 TAF5
Tx4 GDF11
Tx4 GPATCH4
Tx4 SETD6
Tx4 CYP2U1
Tx4 C2orf88
Tx4 SLC35A5
Tx4 EMC2
Tx4 GNPNAT1
Tx4 LINS1
Tx4 MYNN
Tx4 MRPL13
Tx4 MTRF1L
Tx4 FITM2
Tx4 RRP15
Tx4 JADE3
Tx4 ZNF521
Tx4 RASSF8
Tx4 EGLN3
Tx4 HECTD2
Tx4 RCC2
Tx4 SMARCC2
Tx4 BACH1
Tx4 PCDH10
Tx4 FANCB
Tx4 ITPKB
Tx4 ZNF33B
Tx4 PLD5
Tx4 CNTNAP2
Tx4 ZNF92
Tx4 ZFP62
Tx4 RBM15
Tx4 KIAA1586
Tx4 PXDNL
Tx4 GDAP1
Tx4 LIFR
Tx4 ADAM10
Tx4 PIP4P2
Tx4 SERPINI1
Tx4 ZNF746
Tx4 FAM161A
Tx4 CCDC90B
Tx4 VPS13A
Tx4 SLC6A15
Tx4 CAB39L
Tx4 PHYHIPL
Tx4 L3MBTL3
Tx4 ATP10D
Tx4 ADSS
Tx4 TSEN15
Tx4 CLIP4
Tx4 CACNG7
Tx4 CAMK2D
Tx4 ENSA
Tx4 ABCA7
Tx4 TRMT2B
Tx4 HAVCR2
Tx4 LRCH4
Tx4 PAOX
Tx4 PGP
Tx4 ZNF71
Tx4 SEPHS1
Tx4 URB2
Tx4 SCO1
Tx4 ZNF34
Tx4 POLR3D
Tx4 ENPP5
Tx4 TOMM40
Tx4 ACTR1B
Tx4 C12orf66
Tx4 OSGEPL1
Tx4 MRPS30
Tx4 PCYOX1
Tx4 ZNF727
Tx4 ZBED8
Tx4 VAMP4
Tx4 FEM1C
Tx4 LSM6
Tx4 REST
Tx4 LAYN
Tx4 MYBBP1A
Tx4 ZDHHC8
Tx4 FKRP
Tx4 SAMD13
Tx4 DENND2A
Tx4 NCAPG2
Tx4 ZNF43
Tx4 MMS22L
Tx4 RPS6KA1
Tx4 GFOD1
Tx4 COX15
Tx4 PCBD2
Tx4 LPAR1
Tx4 HLCS
Tx4 OPHN1
Tx4 RPGR
Tx4 NBN
Tx4 ZCCHC4
Tx4 DPH5
Tx4 LRRC37A
Tx4 KANSL1
Tx4 NCK2
Tx4 OTUD7A
Tx4 ISPD
Tx4 KIRREL3
Tx4 ZNF701
Tx4 AATF
Tx4 C10orf88
Tx4 SRR
Tx4 WDR92
Tx4 CEP135
Tx4 UTP20
Tx4 CCPG1
Tx4 ZNF620
Tx4 ZNF30
Tx4 ZNF329
Tx4 ZNF790
Tx4 POU3F2
Tx4 ENOX2
Tx4 EPB41L5
Tx4 SERGEF
Tx4 USP28
Tx4 LMBR1
Tx4 EHBP1
Tx4 PPP1R9A
Tx4 STAG1
Tx4 UBE3D
Tx4 COG6
Tx4 ARFIP1
Tx4 ARAP2
Tx4 URB1
Tx4 DYNC1LI2
Tx4 PLEKHA1
Tx4 WASF3
Tx4 ZNF318
Tx4 EPHA3
Tx4 MAML2
Tx4 ESRRG
Tx4 ARPP21
Tx4 ST3GAL6
Tx4 CDKN2A
Tx4 THBS4
Tx4 LRP1
Tx4 CSMD3
Tx4 ZFPM2
Tx4 COL19A1
Tx4 EAF2
Tx4 NHS
Tx4 SDK1
Tx4 CHPT1
Tx4 TGIF1
Tx4 PLCD1
Tx4 GUCY1B1
Tx4 H2AFY2
Tx4 DPY19L2
Tx4 ABCA1
Tx4 PLOD2
Tx4 LHFPL3
Tx4 GUCY1A2
Tx4 KLRC4-KLRK1
Tx4 MARCH3
Tx4 RSPO2
Tx4 CLCA4
Tx4 GRIA4
Tx4 CRHBP
Tx4 SLA2
Tx4 GRM8
Tx4 THSD4
Tx4 PTN
Tx4 GALNT13
Tx4 PPFIA2
Tx4 PLPPR1
Tx4 HS3ST5
Tx4 EPB41L4A
Tx4 ADAMTS19
Tx4 TLL2
Tx4 REEP1
Tx4 KCNAB1
Tx4 LAMA2
Tx4 BCHE
Tx4 TTC8
Tx4 CTSO
Tx4 ASIC1
Tx4 AKNA
Tx4 ASAP3
Tx4 DPP6
Tx4 CADM2
Tx4 NLGN1
Tx4 FIGN
Tx4 FCHSD2
Tx4 DDX25
Tx4 PARP8
